person,personLabel,arTitle,enTitle,image,source
http://www.wikidata.org/entity/Q2469886,فتحي كميل,فتحي كميل,Fathi Kameel,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B5%D9%88%D8%B1%D8%A9%20%D9%81%D8%AA%D8%AD%D9%8A%20%D9%83%D9%85%D9%8A%D9%84%20%D9%81%D9%8A%20%D9%83%D8%A3%D8%B3%20%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%201982%202014-06-12%2006-53.jpeg,GCC_public_figures
http://www.wikidata.org/entity/Q2480878,خالد التيماوي,خالد التيماوي,Khalid Al-Temawi,,GCC_public_figures
http://www.wikidata.org/entity/Q2559284,فؤاد أنور,فؤاد أنور,Fuad Anwar,http://commons.wikimedia.org/wiki/Special:FilePath/Fuad%20Amin.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2560378,عبد الله سليمان,عبد الله سليمان,Abdullah Sulaiman Zubromawi,,GCC_public_figures
http://www.wikidata.org/entity/Q2579557,إسماعيل الحمادي,إسماعيل الحمادي,Ismail Al Hammadi,http://commons.wikimedia.org/wiki/Special:FilePath/Ismail%20Al%20Hammadi%2020191401.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2602302,مشعل بن عبد العزيز,مشعل بن عبد العزيز آل سعود,Mishaal bin Abdulaziz Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Mishaal%20bin%20Abdulaziz%20Al%20Saud%2C%201953%20%28cropped%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2602724,محسن الحارثي,محسن الحارثي,Mohsin al-Harthi,,GCC_public_figures
http://www.wikidata.org/entity/Q2609893,حمزة إدريس,حمزة إدريس,Hamzah Idris,http://commons.wikimedia.org/wiki/Special:FilePath/Hamzah%20Idris%201.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2618153,خالد مسعد,خالد مسعد,Khaled Massad,,GCC_public_figures
http://www.wikidata.org/entity/Q3803449,عيسى محمد,عيسى محمد,Eisa Mohammed,,GCC_public_figures
http://www.wikidata.org/entity/Q3807304,جراح العتيقي,جراح العتيقي,Jarah Al Ateeqi,,GCC_public_figures
http://www.wikidata.org/entity/Q3807370,جاسم بهمن,جاسم بهمن,Jasem Bahman,,GCC_public_figures
http://www.wikidata.org/entity/Q3811025,جفين البيشي,جفين البيشي,Jufain Al-Bishi,,GCC_public_figures
http://www.wikidata.org/entity/Q3811214,جمعة راشد,جمعة راشد,Juma Rashed,,GCC_public_figures
http://www.wikidata.org/entity/Q3812675,كامل المر,كامل المر,Kamel Al-Mor,,GCC_public_figures
http://www.wikidata.org/entity/Q3812676,كامل الموسى,كامل الموسى,Kamel Al-Mousa,,GCC_public_figures
http://www.wikidata.org/entity/Q3814911,خالد الهزاع,خالد الهزاع,Khaled Al-Hazaa,,GCC_public_figures
http://www.wikidata.org/entity/Q3814909,خالد عبد الرحمن,خالد عبد الرحمن (لاعب كرة قدم),Khaled Abdulrahman,,GCC_public_figures
http://www.wikidata.org/entity/Q3814916,خالد الزيلعي,خالد الزيلعي,Khaled Al-Zylaeei,http://commons.wikimedia.org/wiki/Special:FilePath/Khaled%20Al-Zylaeei.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q3814923,خالد درويش,خالد درويش,Khalid Darwish,,GCC_public_figures
http://www.wikidata.org/entity/Q3814920,خالد الرشيد,خالد الرشيد,Khalid Al-Rashaid,,GCC_public_figures
http://www.wikidata.org/entity/Q3814927,خالد سبيل,خالد سبيل,Khalid Sebil,,GCC_public_figures
http://www.wikidata.org/entity/Q3814925,خالد عيسى,خالد عيسى,Khalid Eisa,http://commons.wikimedia.org/wiki/Special:FilePath/Khalid%20Eisa%2020191401.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q3814928,خالد إسماعيل,خالد إسماعيل,Khalid Ismail,,GCC_public_figures
http://www.wikidata.org/entity/Q3814944,خميس الزهراني,خميس الزهراني,Khamis Al-Zahrani,,GCC_public_figures
http://www.wikidata.org/entity/Q3814945,خميس إسماعيل,خميس إسماعيل,Khamis Esmaeel,,GCC_public_figures
http://www.wikidata.org/entity/Q3837992,لبنى بنت خالد القاسمي,لبنى بنت خالد القاسمي,Lubna Khalid Al Qasimi,http://commons.wikimedia.org/wiki/Special:FilePath/Lubna.png,GCC_public_figures
http://www.wikidata.org/entity/Q4023102,يوسف سويد,يوسف سويد,Yussef Al-Suwayed,,GCC_public_figures
http://www.wikidata.org/entity/Q4115537,أحمد بوخاطر,أحمد بوخاطر,Ahmed Bukhatir,http://commons.wikimedia.org/wiki/Special:FilePath/Bukhatir%20Photo.JPG,GCC_public_figures
http://www.wikidata.org/entity/Q4115537,أحمد بوخاطر,أحمد بوخاطر,Ahmed Bukhatir,http://commons.wikimedia.org/wiki/Special:FilePath/Bukhatir%20Photo.JPG,GCC_public_figures
http://www.wikidata.org/entity/Q4115542,عبد المجيد بن عبد العزيز آل سعود,عبد المجيد بن عبد العزيز آل سعود,Abdul Majeed bin Abdulaziz Al Saud,,GCC_public_figures
http://www.wikidata.org/entity/Q4116051,طيبة الإبراهيم,طيبة الإبراهيم,Taibah Al-Ibrahim,,GCC_public_figures
http://www.wikidata.org/entity/Q4116062,مساعد ندا,مساعد ندا,Musaed Neda,http://commons.wikimedia.org/wiki/Special:FilePath/Musaed%20Neda.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4116064,طلال يوسف,طلال يوسف,Talal Yousef,,GCC_public_figures
http://www.wikidata.org/entity/Q4116187,فهد المولد,فهد المولد,Fahad Al-Muwallad,http://commons.wikimedia.org/wiki/Special:FilePath/Fahad%20Al-Muwallad%202018.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q379946,سلطان بن سلمان بن عبد العزيز آل سعود,سلطان بن سلمان بن عبد العزيز آل سعود,Sultan bin Salman Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan%20Salman%20Al-Saud.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q381686,سعيد العويران,سعيد العويران,Saeed Al-Owairan,,GCC_public_figures
http://www.wikidata.org/entity/Q381957,نواف التمياط,نواف التمياط,Nawaf Al-Temyat,http://commons.wikimedia.org/wiki/Special:FilePath/Nawaf%20Al-Temyat%20in%20celebration%202.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q381962,محمد نور,محمد نور (لاعب كرة قدم سعودي),Mohammed Noor,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20Noor.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q386555,عامر عبد الرحمن,عامر عبد الرحمن,Amer Abdulrahman,http://commons.wikimedia.org/wiki/Special:FilePath/Amer%20Abdulrahman.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q400878,أحمد الدوخي,أحمد الدوخي,Ahmed Al-Dokhi,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmad%20Al-Dokhi.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q400895,أحمد عجب,أحمد عجب,Ahmad Ajab,,GCC_public_figures
http://www.wikidata.org/entity/Q400901,أحمد البحري,أحمد البحري,Ahmed Al-Bahri,,GCC_public_figures
http://www.wikidata.org/entity/Q400907,أحمد الجابر الصباح,أحمد الجابر الصباح,Ahmad Al-Jaber Al-Sabah,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%AD%D9%85%D8%AF%20%D8%A7%D9%84%D8%AC%D8%A7%D8%A8%D8%B1%20%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q401574,أحمد زكي يماني,أحمد زكي يماني,Ahmed Zaki Yamani,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmad%20Zaki%20Yamani.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q401634,أحمد بن راشد آل مكتوم,أحمد بن راشد آل مكتوم,Ahmed bin Rashid Al Maktoum,,GCC_public_figures
http://www.wikidata.org/entity/Q401645,أحمد بن عبد العزيز آل سعود,أحمد بن عبد العزيز آل سعود,Ahmed bin Abdulaziz Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Othman-Swieed3.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q403437,إسماعيل مطر,إسماعيل مطر,Ismail Matar,http://commons.wikimedia.org/wiki/Special:FilePath/Ismail%20Matar%20QAT-UAE%2020190129%20Asian%20Cup%208%20%28cropped%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q432772,ثريا عبيد,ثريا عبيد,Thoraya Obaid,http://commons.wikimedia.org/wiki/Special:FilePath/Thoraya%20Obaid%20UNDP%202009.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q446181,ماجد عبد الله,ماجد عبد الله,Majed Abdullah,http://commons.wikimedia.org/wiki/Special:FilePath/Majed%20Abdullah%20in%201984.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q1342035,محمد عيد,محمد عيد,Mohamed Eid,,GCC_public_figures
http://www.wikidata.org/entity/Q1371101,حمد بن محمد الشرقي,حمد بن محمد الشرقي,Hamad bin Mohammed Al Sharqi,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AD%D9%85%D8%AF%20%D8%A8%D9%86%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%A7%D9%84%D8%B4%D8%B1%D9%82%D9%8A.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q1380993,صقر بن محمد القاسمي,صقر بن محمد القاسمي,Saqr bin Mohammed Al Qasimi,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Saqr%20of%20Ras%20al-Khaimah.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q1381051,عبدالرحمن القرني,عبيد الدوسري,Obeid Al-Dosari,,GCC_public_figures
http://www.wikidata.org/entity/Q1381515,فهد الهريفي,فهد الهريفي,Fahad Al-Bishi,,GCC_public_figures
http://www.wikidata.org/entity/Q2745728,إبراهيم دياكي,إبراهيم دياكي,Ibrahim Diaky,http://commons.wikimedia.org/wiki/Special:FilePath/Ibrahim%20Diaky%2C%202011.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2756152,حسين علي بابا,حسين علي بابا,Hussain Ali Baba,http://commons.wikimedia.org/wiki/Special:FilePath/Husain%20Baba.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2757388,محمود خميس,محمود خميس,Mahmoud Khamees,,GCC_public_figures
http://www.wikidata.org/entity/Q2820937,عبد الله بن متعب بن عبد العزيز الرشيد,عبد الله بن متعب بن عبد العزيز الرشيد,Abdullah bin Mutaib Al Rashid,http://commons.wikimedia.org/wiki/Special:FilePath/Abdullah%20meteb%20alrasheed.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2821009,عبد العزيز بن محمد بن عياف آل مقرن,عبد العزيز بن محمد بن عياف آل مقرن,Abdulaziz bin Mohammed bin Ayyaf Al Muqrin,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B3%D9%85%D9%88%20%D8%A7%D9%84%D8%A3%D9%85%D9%8A%D8%B1%20%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2%20%D8%A8%D9%86%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%A8%D9%86%20%D8%B9%D9%8A%D8%A7%D9%81.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2827489,أحمد علي,أحمد علي (لاعب كرة قدم مواليد 1990),"Ahmed Ali (footballer, born 1990)",,GCC_public_figures
http://www.wikidata.org/entity/Q2866447,أسيل عمران,أسيل عمران,Aseel Omran,http://commons.wikimedia.org/wiki/Special:FilePath/Aseel%20Omran%20%28cropped%29.jpeg,GCC_public_figures
http://www.wikidata.org/entity/Q2866447,أسيل عمران,أسيل عمران,Aseel Omran,http://commons.wikimedia.org/wiki/Special:FilePath/Aseel%20Omran%20%28cropped%29.jpeg,GCC_public_figures
http://www.wikidata.org/entity/Q2871583,سالم العلان,سالم العلان,Salem Allan,,GCC_public_figures
http://www.wikidata.org/entity/Q2888773,ياسر الشهراني,ياسر الشهراني,Yasser Al-Shahrani,http://commons.wikimedia.org/wiki/Special:FilePath/Yasser%20Al-Shahrani%202018.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2913950,عبد الله مطلق العنزي,عبد الله العنزي (لاعب كرة قدم مواليد 1990),Abdullah Al-Enezi,,GCC_public_figures
http://www.wikidata.org/entity/Q2914654,هدى عزرا,هدى عزرا,Houda Nonoo,http://commons.wikimedia.org/wiki/Special:FilePath/Nonoo%20with%20Bush%202008-07-28.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q2984620,حميد بن راشد النعيمي,حميد الثالث بن راشد النعيمي,Humaid bin Rashid Al Nuaimi III,http://commons.wikimedia.org/wiki/Special:FilePath/GMC%20Hospital%20Ajman%20Inaugration.png,GCC_public_figures
http://www.wikidata.org/entity/Q3064457,فهد بن عبد الله بن محمد بن عبد الرحمن آل سعود,فهد بن عبد الله بن محمد بن عبد الرحمن آل سعود,Fahd bin Abdullah bin Mohammed Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Fahad%20bin%20Abdullah%20Al%20saud.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q3133541,سطام بن عبد العزيز آل سعود,سطام بن عبد العزيز آل سعود,Sattam bin Abdulaziz Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Sattam.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q3248924,عمر هوساوي,عمر هوساوي,Omar Hawsawi,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Hawsawi%202018.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q3877738,نهير الشمري,نهير الشمري,Nohair Al-Shammari,,GCC_public_figures
http://www.wikidata.org/entity/Q3880440,عبيد الطويلة,عبيد الطويلة,Obaid Al-Taweela,,GCC_public_figures
http://www.wikidata.org/entity/Q3886358,أسامة المولد,أسامة المولد,Osama Al-Muwallad,,GCC_public_figures
http://www.wikidata.org/entity/Q3929467,عبد الرحمن سيفين,عبد الرحمن سيفين,Abdul Rahman Sifeen,,GCC_public_figures
http://www.wikidata.org/entity/Q3929875,رامي يسلم,رامي يسلم,Rami Yaslam,,GCC_public_figures
http://www.wikidata.org/entity/Q3930390,راشد المقرن,راشد المقرن,Rashed Al-Mugren,,GCC_public_figures
http://www.wikidata.org/entity/Q3930389,راشد عبد الرحمن,راشد عبد الرحمن,Rashid Abdulrahman,,GCC_public_figures
http://www.wikidata.org/entity/Q3944134,سعد الحوطي,سعد الحوطي,Saad Al-Houti,,GCC_public_figures
http://www.wikidata.org/entity/Q3944162,سعد بخيت مبارك,سعد بخيت مبارك,Bakheet Saad Mubarak,,GCC_public_figures
http://www.wikidata.org/entity/Q3944166,سعد سرور,سعد سرور,Saad Surour,,GCC_public_figures
http://www.wikidata.org/entity/Q3944164,سعد المخيني,سعد المخيني,Saad Al-Mukhaini,http://commons.wikimedia.org/wiki/Special:FilePath/Saad%20Al%20Mukhaini%2020191301.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q3944744,سعيد الكثيري,سعيد الكثيري,Saeed Al-Kathiri,,GCC_public_figures
http://www.wikidata.org/entity/Q4165701,سالم العلي السالم الصباح,سالم العلي السالم الصباح,Salem Al-Ali Al-Sabah,,GCC_public_figures
http://www.wikidata.org/entity/Q4166510,خليفة عايل,خليفة عايل,Khalifa Ayil Al-Noufali,,GCC_public_figures
http://www.wikidata.org/entity/Q4166528,أحمد كانو,أحمد كانو,Ahmed Kano,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20mubarak.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4166605,علي سلمان,علي سلمان,Ali Salman,http://commons.wikimedia.org/wiki/Special:FilePath/Cleric%20Ali%20Salman%2C%20head%20of%20Al%20Wefaq%20delivering%20a%20speech%20during%20a%20pro-democracy%20sit-in%20in%20Muqsha%27a%202.JPG,GCC_public_figures
http://www.wikidata.org/entity/Q4188895,حسن زاهر,حسن زاهر,Hassan Zaher Al-Maghni,,GCC_public_figures
http://www.wikidata.org/entity/Q4252123,توفيق عبد الرزاق,توفيق عبد الرزاق,Tawfeeq Abdul Razzaq,,GCC_public_figures
http://www.wikidata.org/entity/Q4274186,حسين فاضل,حسين فاضل,Hussain Fadhel,,GCC_public_figures
http://www.wikidata.org/entity/Q4274194,حمد أمان,حمد أمان,Hamad Aman,,GCC_public_figures
http://www.wikidata.org/entity/Q4274831,عبد العزيز المقبالي,عبد العزيز المقبالي,Abdul Aziz Al-Muqbali,,GCC_public_figures
http://www.wikidata.org/entity/Q4296935,عمران الجسمي,عمران الجسمي,Omran Jesmi,,GCC_public_figures
http://www.wikidata.org/entity/Q4297045,نواف مبارك,نواف مبارك,Nawaf Mubarak,,GCC_public_figures
http://www.wikidata.org/entity/Q4297136,شهاب أحمد,شهاب أحمد,Shehab Ahmed,,GCC_public_figures
http://www.wikidata.org/entity/Q4297145,حميد فاخر,حميد فاخر,Humaid Fakher,,GCC_public_figures
http://www.wikidata.org/entity/Q4537603,عبد السلام جمعة,عبد السلام جمعة,Abdulsalam Jumaa,,GCC_public_figures
http://www.wikidata.org/entity/Q4549135,مشهور بن عبد العزيز آل سعود,مشهور بن عبد العزيز آل سعود,Mashour bin Abdulaziz Al Saud,,GCC_public_figures
http://www.wikidata.org/entity/Q4663557,عباس إبراهيم,عباس إبراهيم,Abass Ibrahim,http://commons.wikimedia.org/wiki/Special:FilePath/Abbas%20Ibrahim.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4663716,عباس أحمد خميس,عباس أحمد خميس,Abbas Ahmed Khamis,http://commons.wikimedia.org/wiki/Special:FilePath/Abbas%20Ahmed%20Khamis.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4663735,عباس عياد,عباس عياد,Abbas Ayyad,,GCC_public_figures
http://www.wikidata.org/entity/Q4664655,عبد الله الرويشد,عبد الله الرويشد,Abdallah Al Rowaished,http://commons.wikimedia.org/wiki/Special:FilePath/Jerash%20Festival%202018%2042%20%28cropped%29.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q4664655,عبد الله الرويشد,عبد الله الرويشد,Abdallah Al Rowaished,http://commons.wikimedia.org/wiki/Special:FilePath/Jerash%20Festival%202018%2042%20%28cropped%29.jpg,GCC_public_figures
