person,personLabel,arTitle,enTitle,image
http://www.wikidata.org/entity/Q20736495,Zafar Zaheer,,Zafar Zaheer,
http://www.wikidata.org/entity/Q20736493,ميرزا يعقوب,ميرزا يعقوب,Mirza Yaqoob,
http://www.wikidata.org/entity/Q20736507,شيهارا بيريرا,شيهارا بيريرا,Shihara Perera,
http://www.wikidata.org/entity/Q20736513,ياسر صادق,ياسر صادق,Yaser Sadeq,
http://www.wikidata.org/entity/Q20737119,ماهر مشعل,ماهر مشعل,Maher Meshaal,
http://www.wikidata.org/entity/Q20743609,نادية عوني سقطي,نادية عوني سقطي,Nadia Awni Sakati,
http://www.wikidata.org/entity/Q20744493,فاسانثا كوندر,فاسانثا كوندر,Vasantha Kunder,
http://www.wikidata.org/entity/Q20744547,عادل محمد,,Adil Mohammad,
http://www.wikidata.org/entity/Q20744702,شاهزاد صديقي,شاهزاد صديقي,Shahzad Siddique,
http://www.wikidata.org/entity/Q20745043,سفيان محمود,سفيان محمود,Sufyan Mehmood,
http://www.wikidata.org/entity/Q20804356,طارق الغصين,طارق الغصين,Tarek Al-Ghoussein,
http://www.wikidata.org/entity/Q20859317,ياسين برناوي,ياسين برناوي,Yassin Barnawi,
http://www.wikidata.org/entity/Q20871328,موزة سلطان الكعبي,,Moza Sultan Al Kaabi,
http://www.wikidata.org/entity/Q20871885,علي الدرعان,علي الدرعان,Ali Al-Deraan,
http://www.wikidata.org/entity/Q20880431,أحمد بين حامد الحمد,,Ahmed bin Hamed al Hamed,
http://www.wikidata.org/entity/Q20900209,مي النقيب,مي النقيب,Mai Al-Nakib,http://commons.wikimedia.org/wiki/Special:FilePath/Mai%20al-Naqib.jpg
http://www.wikidata.org/entity/Q20925712,بنسون سيوري,بنسون سيوري,Benson Seurei,http://commons.wikimedia.org/wiki/Special:FilePath/200%20ATHLETISME%20MEETING%20STANISLAS%202016%20NANCY%20TOMBLAINE%20%2827089383554%29.jpg
http://www.wikidata.org/entity/Q20934582,أويكي أياليو,أويكي أياليو,Aweke Ayalew,
http://www.wikidata.org/entity/Q20966281,هاشم صلاح محمد,هاشم صلاح محمد,Hashim Salah Mohamed,
http://www.wikidata.org/entity/Q20972777,أحمد الدوسري,أحمد الدوسري,Ahmed Fayez Al-Dosari,
http://www.wikidata.org/entity/Q20983617,خالد كعبي,خالد كعبي (لاعب كرة قدم مواليد 1992),Khalid Kaabi,
http://www.wikidata.org/entity/Q20988052,أستر تسفاي,أستر تسفاي,Aster Tesfaye,
http://www.wikidata.org/entity/Q21000530,عاصم ماديبو,عاصم ماديبو,Assim Madibo,http://commons.wikimedia.org/wiki/Special:FilePath/Qatar%20-%20Japan%2C%20AFC%20Asian%20Cup%202019%2058%20-%20Assim%20Madibo.jpg
http://www.wikidata.org/entity/Q21004768,حمد بن علي العطية,حمد بن علي العطية,Hamad bin Ali Al Attiyah,http://commons.wikimedia.org/wiki/Special:FilePath/Hamad%20bin%20Ali%20Al%20Attiyah.jpg
http://www.wikidata.org/entity/Q21004769,سلمان المؤشر,سلمان المؤشر,Salman Al-Moasher,
http://www.wikidata.org/entity/Q21004777,Ahmed Al-Bardiny,,Ahmed Al-Bardiny,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20ELBOURDAINY.JPG
http://www.wikidata.org/entity/Q21005084,مطر بن لاحج,مطر بن لاحج,Mattar Bin Lahej,
http://www.wikidata.org/entity/Q21007574,علي محمد النمر,علي محمد النمر,Ali Mohammed Baqir al-Nimr,
http://www.wikidata.org/entity/Q3930087,رانيا الباز,رانيا الباز,Rania al-Baz,
http://www.wikidata.org/entity/Q3930390,راشد المقرن,راشد المقرن,Rashed Al-Mugren,
http://www.wikidata.org/entity/Q3930389,راشد عبد الرحمن,راشد عبد الرحمن,Rashid Abdulrahman,
http://www.wikidata.org/entity/Q3930395,راشد شافي الدوسري,راشد شافي الدوسري,Rashid Shafi Al-Dosari,
http://www.wikidata.org/entity/Q3944134,سعد الحوطي,سعد الحوطي,Saad Al-Houti,
http://www.wikidata.org/entity/Q3944162,سعد بخيت مبارك,سعد بخيت مبارك,Bakheet Saad Mubarak,
http://www.wikidata.org/entity/Q3944166,سعد سرور,سعد سرور,Saad Surour,
http://www.wikidata.org/entity/Q3944164,سعد المخيني,سعد المخيني,Saad Al-Mukhaini,http://commons.wikimedia.org/wiki/Special:FilePath/Saad%20Al%20Mukhaini%2020191301.jpg
http://www.wikidata.org/entity/Q3944165,سعد الشيب,سعد الشيب,Saad Al-Sheeb,http://commons.wikimedia.org/wiki/Special:FilePath/Saad%20Al%20Sheeb.jpg
http://www.wikidata.org/entity/Q3944744,سعيد الكثيري,سعيد الكثيري,Saeed Al-Kathiri,
http://www.wikidata.org/entity/Q3945414,سالم العلوي,سالم العلوي,Salem Suroor,
http://www.wikidata.org/entity/Q3945413,سالم عبد الله,سالم عبد الله (لاعب كرة قدم مواليد 1986),"Salem Abdullah (footballer, born 1986)",
http://www.wikidata.org/entity/Q3945419,سالم الدوسري,سالم الدوسري,Salem Al-Dawsari,http://commons.wikimedia.org/wiki/Special:FilePath/Salem%20Al-Dawsari.jpg
http://www.wikidata.org/entity/Q3945417,سالم خميس,سالم خميس,Salem Khamis,
http://www.wikidata.org/entity/Q7678835,طلال العامر,طلال العامر,Talal Al-Amer,
http://www.wikidata.org/entity/Q7678836,طلال عسيري,طلال عسيري,Talal Assiri,
http://www.wikidata.org/entity/Q7678840,طلال خلفان,طلال خلفان,Talal Khalfan,
http://www.wikidata.org/entity/Q7678844,طلال نايف,طلال نايف,Talal Nayef,
http://www.wikidata.org/entity/Q7679120,طالب الرفاعي,طالب الرفاعي (روائي),Taleb Alrefai,
http://www.wikidata.org/entity/Q7684918,تقي مبارك السيابي,تقي مبارك السيابي,Taqi Mubarak Al-Siyabi,
http://www.wikidata.org/entity/Q7685798,طارق الفرساني,طارق الفرساني,Tareq Al-Farsani,
http://www.wikidata.org/entity/Q7686136,طارق الحميد,طارق الحميد,Tariq Alhomayed,http://commons.wikimedia.org/wiki/Special:FilePath/Tariq-Alhumayed.gif
http://www.wikidata.org/entity/Q7689265,توفيق الربيعة,توفيق الربيعة,Tawfig Al-Rabiah,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AA%D9%88%D9%81%D9%8A%D9%82%20%D8%A7%D9%84%D8%B1%D8%A8%D9%8A%D8%B9%D8%A9.jpg
http://www.wikidata.org/entity/Q7695237,تيجيتو دابا,تيجيتو دابا,Tejitu Daba,http://commons.wikimedia.org/wiki/Special:FilePath/TejituDaba2013.jpg
http://www.wikidata.org/entity/Q7709844,ثامر كمال علي,,Thamer Kamal Ali,
http://www.wikidata.org/entity/Q7799252,ثريا الباقسامي,ثريا الباقسامي,Thuraya Al-Baqsami,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AB%D8%B1%D9%8A%D8%A7%20%D8%A7%D9%84%D8%A8%D9%82%D8%B5%D9%85%D9%8A.jpg
http://www.wikidata.org/entity/Q7799253,ثريا العريض,ثريا العريض,Thuraya AlArrayed,http://commons.wikimedia.org/wiki/Special:FilePath/Thuraya%20AlArrayed%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q7855200,تركي الدخيل,تركي الدخيل,Turki Aldakhil,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A7%D9%84%D8%AF%D9%83%D8%AA%D9%88%D8%B1%20%D9%85%D8%AD%D9%85%D8%AF%20%D8%A8%D8%A7%D8%AD%D8%A7%D8%B1%D8%AB%20%D9%88%20%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%20%D8%AA%D8%B1%D9%83%D9%8A%20%D8%A7%D9%84%D8%AF%D8%AE%D9%8A%D9%84.jpg
http://www.wikidata.org/entity/Q7855204,تركي العسيري,تركي العسيري,Turki Mash Awi Zayid Al Asiri,
http://www.wikidata.org/entity/Q7855210,تركي بن سلمان آل سعود,تركي بن سلمان آل سعود,Turki bin Salman Al Saud,
http://www.wikidata.org/entity/Q7855211,تركي بن ناصر بن عبد العزيز آل سعود,تركي بن ناصر بن عبد العزيز آل سعود,Turki bin Nasser Al Saud,
http://www.wikidata.org/entity/Q7855209,تركي بن مقرن بن عبدالعزيز آل سعود,تركي بن مقرن بن عبد العزيز آل سعود,Turki bin Muqrin Al Saud,
http://www.wikidata.org/entity/Q7855213,تركي بن سلطان بن عبد العزيز آل سعود,تركي بن سلطان بن عبد العزيز آل سعود,Turki bin Sultan Al Saud,
http://www.wikidata.org/entity/Q12222722,عبد الرحمن المناعي,عبد الرحمن المناعي,Abd al-Rahman Mannai,
http://www.wikidata.org/entity/Q12222757,عبد الرحمن بن عبد الله البراك,عبد الرحمن بن عبد الله البراك,Abdulrahman bin Abdullah Al Barrak,
http://www.wikidata.org/entity/Q12222794,عبد الرحمن عبد الخالق,عبد الرحمن عبد الخالق,Abd al-Rahman Abd al-Khaliq,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B9%D8%A8%D8%AF%20%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86%20%D8%B9%D8%A8%D8%AF%20%D8%A7%D9%84%D8%AE%D8%A7%D9%84%D9%82.jpg
http://www.wikidata.org/entity/Q12222870,عبد الرشيد صوفي,عبد الرشيد صوفي,Abdul Rachid Soufi,
http://www.wikidata.org/entity/Q12222954,عبد العزيز جاسم الجاسم,عبد العزيز جاسم,Abdulaziz Jassim,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul%20Aziz%20Jassim.jpg
http://www.wikidata.org/entity/Q12222975,عبد العزيز السعران,عبد العزيز السعران,Abdulaziz Al-Saran,
http://www.wikidata.org/entity/Q12222987,عبد العزيز العازمي,عبد العزيز العازمي,Abdulaziz Al-Aazmi,
http://www.wikidata.org/entity/Q14636403,عادل عقله,عادل عقله,Adel Al-Anezi,
http://www.wikidata.org/entity/Q14636418,ناصر العمران,ناصر العمران (لاعب كرة قدم كويتي),Naser Al-Omran,
http://www.wikidata.org/entity/Q14636419,ناصر العثمان,ناصر العثمان,Naser Al-Othman,
http://www.wikidata.org/entity/Q14912896,باسم حسن محمد,,Bassem Hassan Mohammed,http://commons.wikimedia.org/wiki/Special:FilePath/Hessischen%20Ministerpr%C3%A4sidenten%20Bassam%20Mohammed%20Nassem%20auf%20Cantinero%204%20mk.jpg
http://www.wikidata.org/entity/Q14918084,حسين آل حزام,حسين آل حزام,Hussain Al-Hizam,http://commons.wikimedia.org/wiki/Special:FilePath/Hussain%20Al%20Hizam%20-%20T%C3%A4by%20Stavhoppsgala%20-%20Sweden%20-%20May%202024.jpg
http://www.wikidata.org/entity/Q14918634,عبد الله السديري,عبد الله السديري,Abdullah Al-Sudairy,http://commons.wikimedia.org/wiki/Special:FilePath/Abdullah%20Al-Sudairy%2C%20Esteghlal%20FC%20vs%20Al-Hilal%20FC%2C%209%20April%202013.jpg
http://www.wikidata.org/entity/Q14937043,علي الزبيدي,علي الزبيدي (لاعب كرة قدم مواليد 1993),"Ali Al-Zubaidi (footballer, born 1993)",
http://www.wikidata.org/entity/Q14946741,ثاني بن حمد آل ثاني,ثاني بن حمد بن خليفة آل ثاني,Thani bin Hamad Al Thani,http://commons.wikimedia.org/wiki/Special:FilePath/Thani.png
http://www.wikidata.org/entity/Q14946900,أنور قرقاش,أنور قرقاش,Anwar Gargash,http://commons.wikimedia.org/wiki/Special:FilePath/Anwar%20Gargash.jpg
http://www.wikidata.org/entity/Q15059095,أحمد عكاش,أحمد عكاش,Ahmad Akash,
http://www.wikidata.org/entity/Q15091593,علي خميس,علي خميس,Ali Khamis,http://commons.wikimedia.org/wiki/Special:FilePath/5.%20Islamic%20Solidarity%20Games%202021%20Konya%20Athletics%204x400m%20Relay%20Medal%20ceremony%2020220812%201%20Ali%20Khamis%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q15110806,هشام فقيه,هشام فقيه,Hisham Fageeh,http://commons.wikimedia.org/wiki/Special:FilePath/Hishamfageeh.jpg
http://www.wikidata.org/entity/Q15127699,علي_شريف_العمادي,علي شريف العمادي,Ali Sharif Al Emadi,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Sharif%20Al%20Emadi%20in%20April%202019.jpg
http://www.wikidata.org/entity/Q15149967,علاء وردي,علاء وردي,Alaa Wardi,
http://www.wikidata.org/entity/Q15263341,جار الله العلويط,جار الله العلويط,Jarallah Alaluwayt,
http://www.wikidata.org/entity/Q15278354,سمر السقاف,سمر السقاف,Samar Alsaggaf,
http://www.wikidata.org/entity/Q15408575,بلعرب بن سلطان اليعربي,بلعرب بن سلطان اليعربي,Bil'arab bin Sultan,
http://www.wikidata.org/entity/Q15488585,إيمان القحطاني,إيمان القحطاني,Iman al-Qahtani,
http://www.wikidata.org/entity/Q15545199,ماجد التميمي,ماجد التميمي,Majed Al-Tamimi,
http://www.wikidata.org/entity/Q15615816,علي أسد,علي أسد الله,Ali Assadalla,
http://www.wikidata.org/entity/Q15615816,علي أسد,علي أسد الله,Ali Assadalla,
http://www.wikidata.org/entity/Q15622789,أندرو فيشر,أندرو فيشر (عداء),Andrew Fisher (sprinter),http://commons.wikimedia.org/wiki/Special:FilePath/Andrew%20Fisher%202017.jpg
http://www.wikidata.org/entity/Q15629619,محمد حمادي,محمد حمادي (لاعب بارالمبي),Mohamed Hammadi,http://commons.wikimedia.org/wiki/Special:FilePath/Men%27s%20100m%20T34%20Victory%20Ceremony%20%288119922023%29.jpg
http://www.wikidata.org/entity/Q15664654,منى المنصوري,منى المنصوري,Mona al Mansouri,http://commons.wikimedia.org/wiki/Special:FilePath/Mona%20Almansouri.JPG
http://www.wikidata.org/entity/Q15729108,خالد الشنيف,خالد الشنيف,Khalid Al-Shenaif,
http://www.wikidata.org/entity/Q15781882,أحمد سيف,أحمد سيف (لاعب سنوكر),Ahmed Saif,
http://www.wikidata.org/entity/Q15782408,Ali Al Rumaihi,,Ali Al-Rumaihi,http://commons.wikimedia.org/wiki/Special:FilePath/2013%20Longines%20Global%20Champions%20-%20Lausanne%20-%2014-09-2013%20-%20Ali%20Al%20Rumaihi%20et%20Ravenna%20323.jpg
http://www.wikidata.org/entity/Q15782413,على سيد درويش,على سيد درويش,Ali Sayed Darwish,
http://www.wikidata.org/entity/Q21174044,مشعل حمد كانو,مشعل حمد كانو,Mishal Hamed Kanoo,http://commons.wikimedia.org/wiki/Special:FilePath/Mishal%20Kanoo.jpg
http://www.wikidata.org/entity/Q21175180,أحمد مجان,أحمد مجان,Ahmed Majan,
http://www.wikidata.org/entity/Q21180946,فيصل عجب,فيصل عجب,Faisal Ajab Al-Azemi,
http://www.wikidata.org/entity/Q21209082,الزين طارق,الزين طارق,Alzain Tareq,
http://www.wikidata.org/entity/Q21293507,هيلدا الهنائي,هيلدا الهنائي,Hilda al-Hinai,http://commons.wikimedia.org/wiki/Special:FilePath/Hilda%20Al-Hinai%2C%20December%202014%20%2816035423782%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q21344522,محمد البريك,محمد البريك,Mohammed Al-Breik,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20Al-Breik.jpg
http://www.wikidata.org/entity/Q21400322,فاتن النقيب,فاتن النقيب,Faten Al-Naqeeb,
http://www.wikidata.org/entity/Q21401997,إسحاق كورير,إسحاق كورير,Isaac Korir,http://commons.wikimedia.org/wiki/Special:FilePath/Isaac%20Korir%20Rio2016.jpg
http://www.wikidata.org/entity/Q21406073,حزامة حبايب,حزامة حبايب,Huzama Habayeb,http://commons.wikimedia.org/wiki/Special:FilePath/Huzama%20signing%20her%20novel.jpg
http://www.wikidata.org/entity/Q21426200,خولة بنت سامي الكريع,خولة بنت سامي الكريع,Khawla Al-Kuraya,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AE%D9%88%D9%84%D8%A9%20%D8%A8%D9%86%D8%AA%20%D8%B3%D8%A7%D9%85%D9%8A.jpg
http://www.wikidata.org/entity/Q21495214,نائلة فاران,نائلة فاران,Naila Faran,
http://www.wikidata.org/entity/Q21531656,سميرة إسلام,سميرة إسلام,Samira Islam,
http://www.wikidata.org/entity/Q21531915,أشرف فياض,أشرف فياض,Ashraf Fayadh,
http://www.wikidata.org/entity/Q21592509,وليد الجفالي,وليد الجفالي,Walid Juffali,
http://www.wikidata.org/entity/Q21597890,أحمد جفالي,أحمد الجفالي,Ahmed Juffali,
http://www.wikidata.org/entity/Q21620697,Ahmed Al Hashmi,,Ahmed Al Hashmi,
http://www.wikidata.org/entity/Q21620734,مد الله العليان,مد الله العليان,Madallah Al-Olayan,
http://www.wikidata.org/entity/Q21621573,علي جاسمي,علي جاسمي,Ali Jasimi,
http://www.wikidata.org/entity/Q21622997,Chirag Suri,,Chirag Suri,
http://www.wikidata.org/entity/Q21662949,أيمن الحريري,أيمن الحريري,Ayman Hariri,http://commons.wikimedia.org/wiki/Special:FilePath/RISE%202019%20-%20Ayman%20Hariri.jpg
http://www.wikidata.org/entity/Q21806461,محمد عبد الله,,Mohamed Abdullah (Emirati athlete),
http://www.wikidata.org/entity/Q21808604,محمد الهاشمي,,Mohamed Al-Hashimi,
http://www.wikidata.org/entity/Q21808605,مسعود سلطان,,Amor Masoud Al-Sharji,
http://www.wikidata.org/entity/Q21808636,Rashid Al-Jirbi,,Rashid Al-Jirbi,
http://www.wikidata.org/entity/Q21808684,Abdullah Sulaiman Al-Akbary,,Abdullah Sulaiman Al-Akbary,
http://www.wikidata.org/entity/Q21816892,محمد شهاب,محمد شهاب,Mohammed Shehab,
http://www.wikidata.org/entity/Q21852887,Awadh Al-Sameer,,Awadh Al-Sameer,
http://www.wikidata.org/entity/Q21858370,Abdullah Azzan Al-Akbary,,Abdullah Azzan Al-Akbary,
http://www.wikidata.org/entity/Q21872389,آمنة الحداد,آمنة الحداد,Amna Al Haddad,http://commons.wikimedia.org/wiki/Special:FilePath/Emirates%20Airlines%20Festival%20of%20Literature%202024%20-%20Left%20to%20right%3B%20Nahed%20Al%20Shawa%20and%20Amna%20Al%20Haddad.jpg
http://www.wikidata.org/entity/Q21874439,محمد هلال علي,,Mohamed Helal Ali,
http://www.wikidata.org/entity/Q21877295,بركات سلطان,,Barakat Al-Sharji,
http://www.wikidata.org/entity/Q21891815,Shahad Mubarak,,Shahad Mubarak,
http://www.wikidata.org/entity/Q3866941,محمد بن سليمان الجاسر,محمد بن سليمان الجاسر,Muhammed Al-Jasser,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20Jasser%20%28cropped%29.jpg
